DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,TR,2002,60.47,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,TR,2003,37.78,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,TR,2004,23.84,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,TR,2005,15.68,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,TR,2006,18.69,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,TR,2007,17.77,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,TR,2008,16.99,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2000,6.18810,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2001,5.04330,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2002,4.05970,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2003,3.73600,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2004,4.64040,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2005,4.75930,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2006,4.84980,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2007,6.00080,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2008,5.51020,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2009,1.20720,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2010,0.70040,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2011,0.87590,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2012,0.82680,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2013,0.51260,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2014,0.54320,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2015,0.57420,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2016,0.49800,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2017,0.35800,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2018,0.72240,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2019,0.81000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2020,0.29030,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2021,0.09010,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,UK,2022,2.01920,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2000,6.53590,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2001,3.77700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2002,1.79230,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2003,1.21490,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2004,1.62430,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2005,3.56650,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2006,5.19680,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2007,5.29700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2008,2.92780,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2009,0.68570,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2010,0.34360,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2011,0.33720,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2012,0.43010,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2013,0.26720,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2014,0.23370,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2015,0.31580,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2016,0.74440,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2017,1.26250,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2018,2.30700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2019,2.32670,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2020,0.64390,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2021,0.16200,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M3,US,2022,2.40020,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2000,5.85,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2001,5.70,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2002,5.28,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2003,4.34,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2004,3.92,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2005,2.85,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2006,3.70,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2007,6.70,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2008,7.45,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2009,7.02,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2010,5.54,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2011,5.03,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2012,3.27,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2013,1.81,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,BG,2014,1.38,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2000,5.48,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2001,5.20,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2002,3.55,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2003,2.28,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2004,2.48,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2005,2.05,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2006,2.42,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2007,3.22,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2008,4.12,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2009,2.39,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2010,1.60,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2011,1.53,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2012,1.24,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2013,0.58,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,CZ,2014,0.43,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2000,5.28140,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2001,4.61110,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2002,3.60000,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2003,2.39930,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2004,2.24310,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2005,2.27670,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2006,3.35080,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2007,4.51470,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2008,5.32100,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2009,2.61160,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2010,1.54380,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2011,1.63030,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2012,0.86380,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2013,0.50640,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2014,0.49440,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2015,0.06840,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2016,0.01180,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2017,-0.11380,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2018,-0.14510,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2019,-0.22390,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2020,-0.10950,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2021,-0.13410,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,DK,2022,1.01130,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HR,2014,1.32,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2000,11.15,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2001,10.63,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2002,9.28,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2003,8.24,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2004,12.01,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2005,7.68,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2006,6.63,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2007,,z
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2008,9.05,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2009,,z
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2010,,z
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2011,6.38,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2012,7.84,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2013,4.61,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,HU,2014,3.04,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2000,9.71,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2001,6.33,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2002,4.04,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2003,3.02,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2004,2.79,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2005,2.52,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2006,3.27,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2007,5.22,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2008,6.53,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2009,8.24,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2010,2.42,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2011,1.97,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2012,1.44,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2013,0.66,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LT,2014,0.41,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2000,6.20,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2001,7.01,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2002,4.60,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2003,4.09,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2004,4.34,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2005,3.13,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2006,4.49,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2007,9.04,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2008,8.91,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2009,14.38,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2010,2.84,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2011,1.51,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2012,1.41,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,LV,2013,0.61,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2000,18.83,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2001,15.52,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2002,8.76,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2003,5.57,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2004,6.39,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2005,5.21,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2006,4.29,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2007,4.90,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2008,6.50,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2009,4.54,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2010,4.06,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2011,4.67,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2012,4.92,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2013,3.03,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,PL,2014,2.57,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2000,50.91,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2001,41.29,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2002,27.48,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2003,16.89,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2004,18.15,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2005,8.31,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2006,7.98,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2007,7.23,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2008,12.25,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2009,11.31,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2010,6.86,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2011,6.17,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2012,5.40,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2013,4.21,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,RO,2014,2.46,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2000,4.29900,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2001,4.14390,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2002,4.33020,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2003,3.21270,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2004,2.36210,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2005,1.93910,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2006,2.73870,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2007,4.02700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2008,4.86620,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2009,1.15630,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2010,1.10980,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2011,2.54530,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2012,2.18650,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2013,1.27810,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2014,0.72950,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2015,-0.12580,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2016,-0.33270,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2017,-0.38880,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2018,-0.30040,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2019,0.07720,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2020,0.15650,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2021,-0.01550,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,SE,2022,1.41040,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2000,6.31300,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2001,5.01660,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2002,4.16340,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2003,3.76450,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2004,4.76920,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2005,4.76110,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2006,4.92100,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2007,6.03570,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2008,5.59290,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2009,1.42230,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2010,0.96970,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2011,1.16530,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2012,1.08970,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2013,0.60390,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2014,0.66490,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2015,0.71990,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2016,0.64210,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2017,0.49130,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2018,0.82630,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2019,0.89510,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2020,0.35990,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2021,0.15410,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M6,UK,2022,2.57770,
